Sample_ID,PC1_0.03008,PC2_0.01143,PC3_0.00354,Super_Population,Population,Population_Description
HG00182,0.7401131501136003,-0.9648294473510748,-0.3652994339636894,EUR,FIN,Finnish in Finland
HG00183,0.5331582794747379,-1.1316628809447884,-0.11096154632290747,EUR,FIN,Finnish in Finland
HG00185,0.6011763977776611,-0.8645749110310254,0.25137887635573736,EUR,FIN,Finnish in Finland
HG00186,0.6664075656329465,-1.0582691949093124,-0.2640864401865441,EUR,FIN,Finnish in Finland
HG00187,0.6672738684422942,-0.9667425738733888,0.10139603044340582,EUR,FIN,Finnish in Finland
HG00188,0.6152313119689525,-1.1372101241319248,0.31210200581520164,EUR,FIN,Finnish in Finland
HG00189,0.509281620006246,-0.610360428784549,-0.3098544390323576,EUR,FIN,Finnish in Finland
HG00190,0.5390391590324898,-1.1968061857908567,-0.2909152127148729,EUR,FIN,Finnish in Finland
HG00231,0.6690690727798138,-1.4301316238880464,-0.08891189597970768,EUR,GBR,British in England and Scotland
HG00232,0.6862412303959847,-1.2766726689232128,0.0230874276270588,EUR,GBR,British in England and Scotland
HG00233,0.5569437094034212,-1.3472344079536498,-0.10105962922810907,EUR,GBR,British in England and Scotland
HG00234,0.5771558945454303,-1.3555356211515972,-0.019393575915849164,EUR,GBR,British in England and Scotland
HG00235,0.5770018673143725,-1.2885739005594607,0.10672927796516432,EUR,GBR,British in England and Scotland
HG00236,0.3682583291224599,-0.8410129270853108,-0.5523525032246883,EUR,GBR,British in England and Scotland
HG00237,0.475983640147393,-1.0886180350423644,-0.3826472639229295,EUR,GBR,British in England and Scotland
HG00238,0.4409861345195431,-1.1372388502278608,-0.4716221944579525,EUR,GBR,British in England and Scotland
HG00239,0.5878154405693946,-1.2172250639309867,-0.5752962413600967,EUR,GBR,British in England and Scotland
HG00240,0.5767722058182108,-1.6093126743308936,-0.35007509465380504,EUR,GBR,British in England and Scotland
HG00242,0.5591413697958654,-1.2370365498624871,-0.2284726338311784,EUR,GBR,British in England and Scotland
HG00243,0.5217870927471605,-1.1374131955748286,-0.1616104226919254,EUR,GBR,British in England and Scotland
HG00244,0.5342821558660401,-1.076930999805565,-0.4667057865906382,EUR,GBR,British in England and Scotland
HG00245,0.5267942312628869,-1.19236445345095,-0.21240848189867628,EUR,GBR,British in England and Scotland
HG00246,0.4717408412010968,-1.3921188320799882,-0.18622829379219266,EUR,GBR,British in England and Scotland
HG00250,0.8082029134067352,-1.246101983526008,-0.032744105595090375,EUR,GBR,British in England and Scotland
HG00251,0.5774100480683504,-1.533449799123766,-0.055146445200115496,EUR,GBR,British in England and Scotland
HG00252,0.6026448855994537,-1.2396731098947424,0.1895119936705467,EUR,GBR,British in England and Scotland
HG00253,0.4999993737349444,-1.3752876559163278,-0.7361756256591142,EUR,GBR,British in England and Scotland
HG00254,0.6021942159418163,-1.1859826400513789,-0.4072356043271875,EUR,GBR,British in England and Scotland
HG00255,0.6133017381986962,-1.3067512667173995,-0.2539973505218529,EUR,GBR,British in England and Scotland
HG00256,0.4934488440627433,-1.6478813120765674,0.2344252247736939,EUR,GBR,British in England and Scotland
HG00257,0.5679154080185914,-1.3183027836111985,-0.3934905129977824,EUR,GBR,British in England and Scotland
HG00258,0.6136649106914249,-1.2600270850282247,-0.6747861299160589,EUR,GBR,British in England and Scotland
HG00259,0.5227959991579462,-1.227948861641072,-0.08471084345057008,EUR,GBR,British in England and Scotland
HG00260,0.6779828070221903,-1.5463434789207484,-0.5844120834685029,EUR,GBR,British in England and Scotland
HG00261,0.4228523079627228,-1.1905760694306045,-0.5158606825024693,EUR,GBR,British in England and Scotland
HG00262,0.4801261500417554,-1.4050809456567201,-0.16128013705921498,EUR,GBR,British in England and Scotland
HG00096,0.4754503708770786,-1.3537616923518958,0.5078892611239898,EUR,GBR,British in England and Scotland
HG00264,0.581717412052261,-1.510380531566633,-0.8012255530769219,EUR,GBR,British in England and Scotland
HG00265,0.5749433330879106,-1.4836556796902105,0.1910248845969708,EUR,GBR,British in England and Scotland
HG00266,0.668815737840026,-0.8644944440516297,0.39789103006040105,EUR,FIN,Finnish in Finland
HG00267,0.5652120371241115,-0.9643838081882544,-0.37688304255489335,EUR,FIN,Finnish in Finland
HG00268,0.6023409991422043,-1.1368150830523915,0.4314170054894233,EUR,FIN,Finnish in Finland
HG00269,0.7214599536811162,-0.7827219343518391,-0.15859729625367727,EUR,FIN,Finnish in Finland
HG00271,0.5429292503094797,-1.0420978629709463,-0.11651574745674907,EUR,FIN,Finnish in Finland
HG00272,0.5743027028301266,-1.4515402943541282,-0.2156595210050128,EUR,FIN,Finnish in Finland
HG00273,0.6345270052360794,-1.2638315542318508,-0.4483490940415581,EUR,FIN,Finnish in Finland
HG00274,0.4346377736597398,-1.069775815929687,-0.3545817100018317,EUR,FIN,Finnish in Finland
HG00275,0.6913634379941209,-1.2559444880008508,-0.17823283587805716,EUR,FIN,Finnish in Finland
HG00276,0.5404791045483617,-1.2769891179166273,0.2840229912901111,EUR,FIN,Finnish in Finland
HG00277,0.6406724524402434,-1.3832814122540082,-0.13670388726958058,EUR,FIN,Finnish in Finland
HG00278,0.5870080407023333,-1.0451542740950872,0.5173193494527967,EUR,FIN,Finnish in Finland
HG00280,0.5540329616702395,-1.4610270437057558,0.1043389237450517,EUR,FIN,Finnish in Finland
HG00281,0.7609508134006279,-0.8181455008128505,-0.2007850338576765,EUR,FIN,Finnish in Finland
HG00282,0.5258503278165909,-1.0698155656363748,-0.14490624104256564,EUR,FIN,Finnish in Finland
HG00284,0.6418429951792659,-1.2065670645370654,0.02094667233039357,EUR,FIN,Finnish in Finland
HG00285,0.7079116767109074,-1.0790397778562748,0.29904696028629096,EUR,FIN,Finnish in Finland
HG00288,0.6995178289484778,-1.1890384254494768,-0.28837012122843103,EUR,FIN,Finnish in Finland
HG00290,0.5533483803397354,-1.3220965842345365,-0.13410138509830855,EUR,FIN,Finnish in Finland
HG00304,0.567907289356317,-1.1615635472612376,-0.4794768444959613,EUR,FIN,Finnish in Finland
HG00306,0.5471163051990476,-0.9432668769185004,-0.3620458801297808,EUR,FIN,Finnish in Finland
HG00308,0.5939558108967652,-0.8512298726813395,-0.2351387017520304,EUR,FIN,Finnish in Finland
HG00309,0.5636270738233247,-0.8932693681109628,-0.40219677949633376,EUR,FIN,Finnish in Finland
HG00310,0.545144121186934,-1.0907597609469872,-0.3991312719649295,EUR,FIN,Finnish in Finland
HG00311,0.7039497708730037,-1.2786686839645591,-0.2477246226784811,EUR,FIN,Finnish in Finland
HG00313,0.5852713778400611,-0.9566531777379712,-0.4754417784507486,EUR,FIN,Finnish in Finland
HG00315,0.6851282253617824,-0.8857350424965791,-0.1891815514709621,EUR,FIN,Finnish in Finland
HG00318,0.6478423927049595,-0.8202200176798804,-0.3867177877200417,EUR,FIN,Finnish in Finland
HG00319,0.6274417424704143,-1.0390105353147059,-0.5244589514265078,EUR,FIN,Finnish in Finland
HG00320,0.7135877114255674,-1.0989964099099057,-0.05707288512781185,EUR,FIN,Finnish in Finland
HG00321,0.7773334102253032,-1.0993574284882213,0.2843281670069483,EUR,FIN,Finnish in Finland
HG00323,0.5620341556199666,-1.3422278953047613,-0.07206762749628373,EUR,FIN,Finnish in Finland
HG00324,0.6959537068040407,-0.9824998439400382,-0.8801828421131401,EUR,FIN,Finnish in Finland
HG00325,0.6080496666826053,-1.2476922407645092,-0.16491995227427275,EUR,FIN,Finnish in Finland
HG00326,0.63342581507841,-0.8306512285166462,-0.4913877200092542,EUR,FIN,Finnish in Finland
HG00327,0.6846675138431363,-1.0970020861833367,-0.4844919511289017,EUR,FIN,Finnish in Finland
HG00328,0.5887542109161769,-1.2132341177364994,-0.6252277226078289,EUR,FIN,Finnish in Finland
HG00329,0.5913028298306264,-1.2270725574881187,0.2222710253418085,EUR,FIN,Finnish in Finland
HG00330,0.6461802811788834,-1.154610135564501,-0.6815436546770639,EUR,FIN,Finnish in Finland
HG00331,0.6644781765060501,-1.3120391301513834,-0.21046665195262249,EUR,FIN,Finnish in Finland
HG00332,0.564617927676997,-1.3077463175384323,0.18196590140820265,EUR,FIN,Finnish in Finland
HG00334,0.5055511188753026,-1.1166130389884157,-0.16985346416196664,EUR,FIN,Finnish in Finland
HG00335,0.5579517848788521,-1.0302248835372727,-0.31641599545158056,EUR,FIN,Finnish in Finland
HG00336,0.5971432088465528,-1.272231741332652,0.011995892514858952,EUR,FIN,Finnish in Finland
HG00337,0.6501049963431569,-1.1881893178944414,-0.3292539972597616,EUR,FIN,Finnish in Finland
HG00338,0.631318162104295,-0.7924450922881427,0.0042404506817678425,EUR,FIN,Finnish in Finland
HG00339,0.6578285653529236,-1.1954085532708378,-0.16632171757536685,EUR,FIN,Finnish in Finland
HG00341,0.4302668383558748,-1.1432034586008062,-0.4502927926077761,EUR,FIN,Finnish in Finland
HG00342,0.6435644919702528,-1.0892908476822143,0.07560974845977317,EUR,FIN,Finnish in Finland
HG00343,0.5864801261893111,-0.9982490445207138,-0.4040947227653152,EUR,FIN,Finnish in Finland
HG00344,0.6202877891560619,-0.9334694168975444,-0.310378030611707,EUR,FIN,Finnish in Finland
HG00345,0.6545453632869122,-1.1537450364303712,0.2997585985025511,EUR,FIN,Finnish in Finland
HG00346,0.5778122113700449,-1.1337731965072306,-0.28537711596091736,EUR,FIN,Finnish in Finland
HG00349,0.6103020136213843,-0.976965864925586,-0.5690615432397552,EUR,FIN,Finnish in Finland
HG00350,0.5725819040621526,-0.9402134335322632,-0.41416547277679777,EUR,FIN,Finnish in Finland
HG00351,0.7478332272073341,-0.8752401532322396,-0.08862015457261882,EUR,FIN,Finnish in Finland
HG00353,0.6466059438797329,-0.6757378006883025,0.14595468281733182,EUR,FIN,Finnish in Finland
HG00355,0.5696529693146574,-1.082598552051174,-0.13961440060647345,EUR,FIN,Finnish in Finland
HG00356,0.7380665665483187,-1.1251470834900892,-0.5912900516444383,EUR,FIN,Finnish in Finland
HG00357,0.6639107310378879,-0.8103929078468826,-0.17245516049132942,EUR,FIN,Finnish in Finland
HG00358,0.4934973763929002,-1.1436534290670604,0.04165722321408143,EUR,FIN,Finnish in Finland
HG00360,0.4549536402286474,-0.9471507170041188,0.5154643688041041,EUR,FIN,Finnish in Finland
HG00361,0.642877592881474,-1.3593182593123638,-0.1762339925907009,EUR,FIN,Finnish in Finland
HG00362,0.5670246149075708,-0.8873247599665841,-0.213702960584618,EUR,FIN,Finnish in Finland
HG00364,0.6539167817906263,-1.3039340102183647,-0.030690693453905387,EUR,FIN,Finnish in Finland
HG00365,0.6159597236006861,-1.1062035752170702,-0.026326437981397968,EUR,FIN,Finnish in Finland
HG00366,0.7198600969308142,-1.1134167026051858,-0.7465423809738083,EUR,FIN,Finnish in Finland
HG00367,0.7085355677312336,-1.0306954207711452,-0.0789455059000628,EUR,FIN,Finnish in Finland
HG00368,0.5760780742104465,-0.6712443959627966,-0.2537451211287949,EUR,FIN,Finnish in Finland
HG00369,0.6245122349776836,-1.1148919695648811,-0.2891368120389418,EUR,FIN,Finnish in Finland
HG00371,0.549907409815301,-1.2326041599150934,-0.7129408563342242,EUR,FIN,Finnish in Finland
HG00372,0.6590642738364568,-1.0300155852344317,-0.27352781898614315,EUR,FIN,Finnish in Finland
HG00373,0.6728747948972702,-0.917161787703006,0.10660882544547527,EUR,FIN,Finnish in Finland
HG00375,0.6433039752047872,-0.8460486786021345,-0.4310119939600443,EUR,FIN,Finnish in Finland
HG00376,0.6321249233657585,-1.1119592963546725,-0.1609179051051712,EUR,FIN,Finnish in Finland
HG00378,0.5267270707464311,-1.0103415901939077,-0.5512659205743504,EUR,FIN,Finnish in Finland
HG00379,0.5766420559995947,-0.8796662858263709,-0.06249436018272642,EUR,FIN,Finnish in Finland
HG00380,0.4237698802203108,-1.2896695280679429,-0.0255507965984455,EUR,FIN,Finnish in Finland
HG00381,0.6739256895395598,-1.0035539502356126,-0.0690834224188115,EUR,FIN,Finnish in Finland
HG00382,0.6239066312522793,-0.5118934736154239,-0.7292754207309357,EUR,FIN,Finnish in Finland
HG00383,0.7446981131819825,-0.7471897409990204,-0.4408093182650761,EUR,FIN,Finnish in Finland
HG00384,0.8051934797331644,-1.3098060089630774,-0.021063617412026787,EUR,FIN,Finnish in Finland
HG00403,0.7274348506974698,1.7865462965709231,0.08013423814416441,EAS,CHS,"Southern Han Chinese, China"
HG00404,0.8004435226023927,1.7829781564048732,0.27242374827862564,EAS,CHS,"Southern Han Chinese, China"
HG00406,0.682458992815627,2.0125084789361,0.021282243618596826,EAS,CHS,"Southern Han Chinese, China"
HG00407,0.7885888946511016,1.6699234295757266,0.6285334793842184,EAS,CHS,"Southern Han Chinese, China"
HG00409,0.7664436361272078,1.6888460753758976,-0.04812061065439782,EAS,CHS,"Southern Han Chinese, China"
HG00410,0.7640691026908263,1.8604434392414388,-0.13813548361961842,EAS,CHS,"Southern Han Chinese, China"
HG00419,0.85687280651863,1.5916885202756224,-0.06055763870749947,EAS,CHS,"Southern Han Chinese, China"
HG00421,0.7230195354719958,2.260205804283228,-0.12617468133077753,EAS,CHS,"Southern Han Chinese, China"
HG00422,0.7849884253207421,1.9209416145732223,-0.009779555178163904,EAS,CHS,"Southern Han Chinese, China"
HG00428,0.717570856223303,1.930513450756032,0.012594682203844548,EAS,CHS,"Southern Han Chinese, China"
HG00436,0.6094007554396129,1.8398027929058116,0.5654073913827491,EAS,CHS,"Southern Han Chinese, China"
HG00437,0.7124770016882794,1.9704876504331392,0.08389969766272366,EAS,CHS,"Southern Han Chinese, China"
HG00442,0.866395835555647,1.644002263182416,0.3129685290009825,EAS,CHS,"Southern Han Chinese, China"
HG00443,0.7248068141995434,1.5838878021337968,0.16857118551878925,EAS,CHS,"Southern Han Chinese, China"
HG00445,0.7097953850010351,1.9330311569586225,-0.023694687355692662,EAS,CHS,"Southern Han Chinese, China"
HG00446,0.7973930038481195,1.689049215462788,-0.39580061820576107,EAS,CHS,"Southern Han Chinese, China"
HG00448,0.7695161778600166,1.412846710204956,-0.22179709063051026,EAS,CHS,"Southern Han Chinese, China"
HG00449,0.7352686328749534,1.3636834898820287,0.15821409509266787,EAS,CHS,"Southern Han Chinese, China"
HG00451,0.8438316478175358,1.7892871382159083,-0.11238408717693542,EAS,CHS,"Southern Han Chinese, China"
HG00452,0.6631638682142538,1.734148941859912,-0.04527598404331582,EAS,CHS,"Southern Han Chinese, China"
HG00457,0.6069816666935568,1.81836478525484,0.10926862705598038,EAS,CHS,"Southern Han Chinese, China"
HG00458,0.6747060976967512,1.1515114321878588,0.2678346779976003,EAS,CHS,"Southern Han Chinese, China"
HG00463,0.7623339238872904,1.6113546443101752,0.04241007442755205,EAS,CHS,"Southern Han Chinese, China"
HG00464,0.7193795268609791,1.91952114017126,-0.2617722060736298,EAS,CHS,"Southern Han Chinese, China"
HG00472,0.7820642023143941,1.747556674207656,-0.004769182619649461,EAS,CHS,"Southern Han Chinese, China"
HG00473,0.7840546797904052,1.4983116575269395,0.03656046672448272,EAS,CHS,"Southern Han Chinese, China"
HG00475,0.8024931162775821,1.5265841455363631,0.1401613486188569,EAS,CHS,"Southern Han Chinese, China"
HG00476,0.8406930054008326,1.7119155213116677,-0.3450986915470041,EAS,CHS,"Southern Han Chinese, China"
HG00478,0.7133394793213952,1.6655858459262591,0.046279300658522766,EAS,CHS,"Southern Han Chinese, China"
HG00479,0.8121019295816909,1.8552664596999693,-0.2922519048516641,EAS,CHS,"Southern Han Chinese, China"
HG00500,0.8830817669673952,1.7883095629767494,-0.03028764848271835,EAS,CHS,"Southern Han Chinese, China"
HG00513,0.7928387344432656,1.657162853214876,0.2816652985619549,EAS,CHS,"Southern Han Chinese, China"
HG00524,0.6415207376870176,1.769136082762962,0.2365628075997829,EAS,CHS,"Southern Han Chinese, China"
HG00525,0.8324199573229595,1.6324362638196088,-0.5319318607165211,EAS,CHS,"Southern Han Chinese, China"
HG00530,0.6943376195061804,1.7311441076400131,-0.05168900587467937,EAS,CHS,"Southern Han Chinese, China"
HG00531,0.8040272538935432,1.7334030824285862,-0.4018241948945252,EAS,CHS,"Southern Han Chinese, China"
HG00533,0.6666031623031143,1.9379308089407,0.22573986607977184,EAS,CHS,"Southern Han Chinese, China"
HG00534,0.7069056806023553,1.4271584236738055,0.2684964837950455,EAS,CHS,"Southern Han Chinese, China"
HG00536,0.6420809269074986,1.627125014686865,0.04141762220347752,EAS,CHS,"Southern Han Chinese, China"
HG00537,0.7986024210032618,1.6306047628690763,0.25457955878440897,EAS,CHS,"Southern Han Chinese, China"
HG00542,0.7495137064506114,1.8292071028878367,0.02013333560600512,EAS,CHS,"Southern Han Chinese, China"
HG00543,0.7635226784245076,1.6865599848265744,-0.2230832846440417,EAS,CHS,"Southern Han Chinese, China"
HG00551,0.21769442803184028,-1.021621500411105,0.2596982215487127,AMR,PUR,Puerto Rican in Puerto Rico
HG00553,0.056444195160355086,-1.047408869867178,-0.02498992272887519,AMR,PUR,Puerto Rican in Puerto Rico
HG00554,0.5898659928001153,-0.5935616349024163,-0.1646661636907682,AMR,PUR,Puerto Rican in Puerto Rico
HG00556,0.6497184118936723,1.7401263301303231,0.26913786038602283,EAS,CHS,"Southern Han Chinese, China"
HG00557,0.8705946674896445,1.8013365830272194,0.05624154371938058,EAS,CHS,"Southern Han Chinese, China"
HG00559,0.7806441516941319,1.553080819548282,-0.1744945878594278,EAS,CHS,"Southern Han Chinese, China"
HG00560,0.7446934519242061,1.794679291360027,0.35500011514228663,EAS,CHS,"Southern Han Chinese, China"
HG00565,0.690143443604782,1.4949292091461983,-0.08346344296002997,EAS,CHS,"Southern Han Chinese, China"
HG00566,0.6460585575721485,2.006948456287192,0.1997919387525073,EAS,CHS,"Southern Han Chinese, China"
HG00580,0.7423007204278248,1.6131965923425875,0.48643418785116,EAS,CHS,"Southern Han Chinese, China"
HG00581,0.7038289774064693,1.6006411709265835,0.4298801557926407,EAS,CHS,"Southern Han Chinese, China"
HG00583,0.7899742162236669,1.7938672508346682,-0.09077970296113473,EAS,CHS,"Southern Han Chinese, China"
HG00584,0.7126585408151934,1.6533727479965277,0.4245311454951463,EAS,CHS,"Southern Han Chinese, China"
HG00589,0.6514320800585202,1.964891676443354,0.3459128402521885,EAS,CHS,"Southern Han Chinese, China"
HG00590,0.6718184731206078,1.6187807568582375,-0.06418842862703195,EAS,CHS,"Southern Han Chinese, China"
HG00592,0.7526451165619223,1.5158975822264242,-0.17723140116616315,EAS,CHS,"Southern Han Chinese, China"
HG00593,0.6677742376200151,1.630578424284873,-0.1836037845065096,EAS,CHS,"Southern Han Chinese, China"
HG00595,0.8460094489440267,1.5280799815933417,0.22074775325243007,EAS,CHS,"Southern Han Chinese, China"
HG00596,0.6649032066184792,1.8785907082301683,0.3462901902026295,EAS,CHS,"Southern Han Chinese, China"
HG00598,0.7650246257020391,1.632762366118742,-0.15605585159424493,EAS,CHS,"Southern Han Chinese, China"
HG00599,0.7891678542024883,1.6267130923540194,0.3886941205114729,EAS,CHS,"Southern Han Chinese, China"
HG00607,0.8429035339187071,1.7500533146766002,0.2670387283798937,EAS,CHS,"Southern Han Chinese, China"
HG00608,0.8375514078883413,1.6877943316141926,-0.2729148383579153,EAS,CHS,"Southern Han Chinese, China"
HG00610,0.8045209298524509,1.6745228740622282,0.1677421541438709,EAS,CHS,"Southern Han Chinese, China"
HG00611,0.7732986834264559,1.755121933010085,0.018937046218222512,EAS,CHS,"Southern Han Chinese, China"
HG00613,0.6975623568781223,1.7042097620181336,-0.00012000511421677688,EAS,CHS,"Southern Han Chinese, China"
HG00614,0.6912395021454671,1.6872528256879091,0.07639806554536721,EAS,CHS,"Southern Han Chinese, China"
HG00619,0.7292879208038269,1.7963765843121196,-0.2528091737340799,EAS,CHS,"Southern Han Chinese, China"
HG00620,0.7869695204263715,1.7325814589382789,-0.01291054334016638,EAS,CHS,"Southern Han Chinese, China"
HG00622,0.6547752570176789,1.7256720719527603,0.14336556240419696,EAS,CHS,"Southern Han Chinese, China"
HG00623,0.6821563250371221,1.5143865208142366,-0.07720940137171735,EAS,CHS,"Southern Han Chinese, China"
HG00625,0.7622596465686138,2.220254968667448,0.4584542111428648,EAS,CHS,"Southern Han Chinese, China"
HG00626,0.5182336129826569,1.923612171672972,0.5529373719543927,EAS,CHS,"Southern Han Chinese, China"
HG00628,0.7523407315519578,1.4579258360279637,0.18545166773794214,EAS,CHS,"Southern Han Chinese, China"
HG00629,0.8252753030467912,1.6481108869473415,0.28270132418628713,EAS,CHS,"Southern Han Chinese, China"
HG00631,0.7290683575470972,1.6835383045832932,0.36142996101747693,EAS,CHS,"Southern Han Chinese, China"
HG00632,0.8429040047579488,1.6577106763830538,0.6251630451551217,EAS,CHS,"Southern Han Chinese, China"
HG00634,0.6543177974729554,1.68419056497496,0.6399220633130026,EAS,CHS,"Southern Han Chinese, China"
HG00637,-0.7233798044938832,-0.2506035787536152,-0.25242473502163704,AMR,PUR,Puerto Rican in Puerto Rico
HG00638,0.25957899720512595,-0.7155762683063109,-0.7249842367577377,AMR,PUR,Puerto Rican in Puerto Rico
HG00640,0.2856142502641497,-0.5161463632835047,-0.9506395933426818,AMR,PUR,Puerto Rican in Puerto Rico
HG00641,0.5103084599867103,-0.831185641316643,-0.6894843459811616,AMR,PUR,Puerto Rican in Puerto Rico
HG00650,0.7517721468108274,1.869459274578044,-0.3202457804667821,EAS,CHS,"Southern Han Chinese, China"
HG00651,0.8111699629210511,1.8577306359259724,-0.06928181338936212,EAS,CHS,"Southern Han Chinese, China"
HG00653,0.7559009089747596,1.8009443811966377,-0.23436918544921514,EAS,CHS,"Southern Han Chinese, China"
HG00654,0.8038137048983786,1.8687048608971681,0.3469438906939253,EAS,CHS,"Southern Han Chinese, China"
HG00656,0.7952562267304483,1.6876856495107335,0.2959800430386,EAS,CHS,"Southern Han Chinese, China"
HG00657,0.6352319298057512,1.316573075670474,0.4207357692018728,EAS,CHS,"Southern Han Chinese, China"
HG00662,0.7854056125303642,1.7753463573206094,0.2692217619546444,EAS,CHS,"Southern Han Chinese, China"
HG00663,0.7424951687993587,1.7347168257143837,-0.2262998198481561,EAS,CHS,"Southern Han Chinese, China"
HG00671,0.7444632740370168,1.635349974538119,-0.29925922649565073,EAS,CHS,"Southern Han Chinese, China"
HG00672,0.8219632062268238,1.8298639120347644,0.2772346978831458,EAS,CHS,"Southern Han Chinese, China"
HG00674,0.7988883981291539,1.515552399101502,-0.2375721475082788,EAS,CHS,"Southern Han Chinese, China"
HG00675,0.6508728987856905,1.7850917181228194,0.4442095075844894,EAS,CHS,"Southern Han Chinese, China"
HG00683,0.7138803196670609,1.7766699558477108,-0.25038394852350965,EAS,CHS,"Southern Han Chinese, China"
HG00684,0.7341615677487991,1.818174137449843,0.2353733414975937,EAS,CHS,"Southern Han Chinese, China"
HG00689,0.7721744680235539,1.7488276164085332,0.2458340589832019,EAS,CHS,"Southern Han Chinese, China"
HG00690,0.7478904310036159,1.9562369212091888,0.2433241385691437,EAS,CHS,"Southern Han Chinese, China"
HG00692,0.7094392025111846,1.6281414779349364,-0.05994550486850704,EAS,CHS,"Southern Han Chinese, China"
HG00693,0.7433818667873068,1.555612791477032,0.33953853727388306,EAS,CHS,"Southern Han Chinese, China"
HG00698,0.8032695764979433,1.6033370611525335,-0.16386865464596026,EAS,CHS,"Southern Han Chinese, China"
HG00699,0.8395593333325289,1.7391209792107107,-0.047282948174237054,EAS,CHS,"Southern Han Chinese, China"
HG00701,0.6550967045824653,1.9647683013192327,0.12603478843162128,EAS,CHS,"Southern Han Chinese, China"
HG00704,0.7625903736511757,1.9147699756117704,0.3286010643530207,EAS,CHS,"Southern Han Chinese, China"
HG00705,0.7884295198618936,1.7181056732296418,-0.16351898454845454,EAS,CHS,"Southern Han Chinese, China"
HG00707,0.8226005145031318,1.4165951926089158,0.15765471503620676,EAS,CHS,"Southern Han Chinese, China"
HG00708,0.8144981703512573,1.8763503724357045,0.003896119050837695,EAS,CHS,"Southern Han Chinese, China"
HG00717,0.7712199465369738,1.9722894583456587,0.19157492457764846,EAS,CHS,"Southern Han Chinese, China"
HG00728,0.7088946140618584,1.9025514787157911,-0.07356212803776366,EAS,CHS,"Southern Han Chinese, China"
HG00729,0.7458131806021988,1.8444428197302567,0.43053540548203467,EAS,CHS,"Southern Han Chinese, China"
HG00731,0.5402062605818733,-0.2400610804759117,-1.5587959119543453,AMR,PUR,Puerto Rican in Puerto Rico
HG00732,0.4972057468333752,-0.01133681915381874,-1.9525174564399337,AMR,PUR,Puerto Rican in Puerto Rico
HG00734,0.10764321196771727,-0.593272410803598,-0.4880644205468039,AMR,PUR,Puerto Rican in Puerto Rico
HG00736,0.6366361266173148,-1.215255919586312,-0.7585534651355377,AMR,PUR,Puerto Rican in Puerto Rico
HG00737,0.3441953189366372,-0.9535713762903064,-0.20783680447133127,AMR,PUR,Puerto Rican in Puerto Rico
HG00739,0.403739595414029,-0.7408904315939309,-0.5420401995982089,AMR,PUR,Puerto Rican in Puerto Rico
HG00740,-0.3644873476589144,-0.2186861892597301,-0.4158545736905305,AMR,PUR,Puerto Rican in Puerto Rico
HG00742,0.2276096667790279,-1.2232531472582715,-0.08624394089634903,AMR,PUR,Puerto Rican in Puerto Rico
HG00743,0.4390586037730143,-0.8165878194303531,-0.17307113287214834,AMR,PUR,Puerto Rican in Puerto Rico
HG00759,0.7882919694247371,1.7894147025074734,0.3122416730958746,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00766,0.7169718238689297,1.6769140840772665,0.21472208640775112,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00844,0.5123356491007931,1.4842756388558822,0.2330544361197827,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00851,0.6717116422823664,1.6861856512623747,-0.007134623501854972,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00864,0.6380334262057004,1.4925957067566624,0.6799890563340876,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00867,0.8755573261502521,1.4348019474881162,0.22535598953742186,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00879,0.6767408177563687,1.6333156527458563,0.4583480884491745,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00881,0.8256916148573776,1.8688235494625718,0.5858448858228633,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00956,0.7522985893891314,1.8100889513629577,0.09187442588050848,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00978,0.6908585899037998,1.6110235605338907,-0.1702994891814142,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG00982,0.731679357235353,1.647231142227439,0.06606915722069971,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG01028,0.8176430791657103,1.8934919002266823,0.12856307842869455,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG01029,0.7225487135417977,1.5950843028486927,0.7575847826444492,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG01031,0.6469458350582497,1.6632843423944743,-0.021263041746781897,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG01046,0.7686849716659947,1.7631444866976882,-0.059016218924348836,EAS,CDX,"Chinese Dai in Xishuangbanna, China"
HG01047,0.4720484608597772,-0.6925045690787563,-1.127208312055939,AMR,PUR,Puerto Rican in Puerto Rico
HG01048,0.2555515467534567,-1.5603375207719197,0.2956937200722557,AMR,PUR,Puerto Rican in Puerto Rico
HG01049,0.272161336915784,-0.8428256327981526,-0.15157519689050322,AMR,PUR,Puerto Rican in Puerto Rico
HG01051,-0.2816531132458029,-0.8435821015684161,-0.007734468835754946,AMR,PUR,Puerto Rican in Puerto Rico
HG01052,0.3664944921820318,-1.1447872524511566,-0.5804408679313412,AMR,PUR,Puerto Rican in Puerto Rico
